PERMNO,date,TICKER,RET,vwretd
26403,2018-07-16,DIS,0.001818,-0.001830
26403,2018-07-17,DIS,0.000907,0.003883
26403,2018-07-18,DIS,0.003536,0.002471
26403,2018-07-19,DIS,0.013009,-0.002465
26403,2018-07-20,DIS,-0.005797,-0.001024
26403,2018-07-23,DIS,-0.003498,0.001025
26403,2018-07-24,DIS,-0.003511,0.001977
26403,2018-07-25,DIS,0.004336,0.008264
26403,2018-07-26,DIS,0.020957,-0.001558
26403,2018-07-27,DIS,-0.007841,-0.007646
26403,2018-07-30,DIS,0.000089,-0.005580
26403,2018-07-31,DIS,0.008257,0.005536
26403,2018-08-01,DIS,-0.005195,-0.001296
26403,2018-08-02,DIS,-0.001947,0.005511
26403,2018-08-03,DIS,0.011885,0.003274
26403,2018-08-06,DIS,0.016215,0.003857
26403,2018-08-07,DIS,0.005348,0.002255
26403,2018-08-08,DIS,-0.022134,-0.000270
26403,2018-08-09,DIS,0.001579,-0.000291
26403,2018-08-10,DIS,-0.012964,-0.006335
26403,2018-08-13,DIS,-0.004970,-0.004685
26403,2018-08-14,DIS,0.005619,0.006617
26403,2018-08-15,DIS,0.000887,-0.009080
26403,2018-08-16,DIS,-0.003279,0.008016
26403,2018-08-17,DIS,0.000000,0.003866
26403,2018-08-20,DIS,-0.004356,0.002833
26403,2018-08-21,DIS,0.003572,0.003128
26403,2018-08-22,DIS,-0.004004,0.000730
26403,2018-08-23,DIS,0.000536,-0.002437
26403,2018-08-24,DIS,-0.000625,0.006245
26403,2018-08-27,DIS,0.003574,0.007157
26403,2018-08-28,DIS,0.002226,0.000006
26403,2018-08-29,DIS,-0.001155,0.005183
26403,2018-08-30,DIS,-0.004713,-0.004428
26403,2018-08-31,DIS,0.000893,0.000301
26403,2018-09-04,DIS,-0.010445,-0.002248
26403,2018-09-05,DIS,-0.008841,-0.003502
26403,2018-09-06,DIS,0.003550,-0.003967
26403,2018-09-07,DIS,0.006439,-0.002371
26403,2018-09-10,DIS,-0.002613,0.002274
26403,2018-09-11,DIS,-0.009758,0.003230
26403,2018-09-12,DIS,-0.001277,0.000829
26403,2018-09-13,DIS,0.011054,0.004324
26403,2018-09-14,DIS,-0.012741,0.000904
26403,2018-09-17,DIS,0.000915,-0.005975
26403,2018-09-18,DIS,0.001554,0.005494
26403,2018-09-19,DIS,0.002374,0.000524
26403,2018-09-20,DIS,0.016668,0.007850
26403,2018-09-21,DIS,-0.010930,-0.001043
26403,2018-09-24,DIS,0.021467,-0.003703
26403,2018-09-25,DIS,0.007626,-0.000509
26403,2018-09-26,DIS,0.013905,-0.004024
26403,2018-09-27,DIS,0.007204,0.002401
26403,2018-09-28,DIS,0.007756,0.000090
26403,2018-10-01,DIS,-0.005986,0.001786
26403,2018-10-02,DIS,0.012216,-0.002262
26403,2018-10-03,DIS,-0.006374,0.001625
26403,2018-10-04,DIS,-0.006672,-0.009310
26403,2018-10-05,DIS,-0.011625,-0.006058
26403,2018-10-08,DIS,0.010803,-0.001348
26403,2018-10-09,DIS,0.007499,-0.001788
26403,2018-10-10,DIS,-0.034477,-0.031351
26403,2018-10-11,DIS,-0.015152,-0.018802
26403,2018-10-12,DIS,0.013135,0.012278
26403,2018-10-15,DIS,0.007371,-0.003655
26403,2018-10-16,DIS,0.024242,0.021470
26403,2018-10-17,DIS,0.008090,-0.001386
26403,2018-10-18,DIS,-0.008111,-0.014622
26403,2018-10-19,DIS,0.023412,-0.001816
26403,2018-10-22,DIS,-0.005299,-0.003901
26403,2018-10-23,DIS,-0.003551,-0.005977
26403,2018-10-24,DIS,-0.052949,-0.030628
26403,2018-10-25,DIS,0.022847,0.017448
26403,2018-10-26,DIS,-0.008497,-0.015512
26403,2018-10-29,DIS,-0.001325,-0.006987
26403,2018-10-30,DIS,0.015216,0.015604
26403,2018-10-31,DIS,0.000610,0.010455
26403,2018-11-01,DIS,0.011060,0.013011
26403,2018-11-02,DIS,-0.007924,-0.004779
26403,2018-11-05,DIS,0.002344,0.004439
26403,2018-11-06,DIS,0.010914,0.005704
26403,2018-11-07,DIS,0.002913,0.019256
26403,2018-11-08,DIS,-0.008971,-0.002936
26403,2018-11-09,DIS,0.017241,-0.009721
26403,2018-11-12,DIS,-0.011017,-0.018878
26403,2018-11-13,DIS,0.001285,-0.001188
26403,2018-11-14,DIS,0.002311,-0.006557
26403,2018-11-15,DIS,-0.000085,0.010788
26403,2018-11-16,DIS,-0.007856,0.002082
26403,2018-11-19,DIS,-0.006627,-0.016575
26403,2018-11-20,DIS,-0.030757,-0.017946
26403,2018-11-21,DIS,0.010369,0.006220
26403,2018-11-23,DIS,-0.008405,-0.005560
26403,2018-11-26,DIS,0.004193,0.014598
26403,2018-11-27,DIS,0.011995,0.000513
26403,2018-11-28,DIS,0.019315,0.022306
26403,2018-11-29,DIS,0.004393,-0.001759
26403,2018-11-30,DIS,-0.009605,0.006818
26403,2018-12-03,DIS,0.002165,0.011443
26403,2018-12-04,DIS,-0.024797,-0.031761
26403,2018-12-06,DIS,0.012935,-0.001887
26403,2018-12-07,DIS,-0.012858,-0.021063
26403,2018-12-10,DIS,-0.001072,-0.000255
26403,2018-12-11,DIS,0.000983,-0.000717
26403,2018-12-12,DIS,0.002143,0.006327
26403,2018-12-13,DIS,0.010516,-0.002157
26403,2018-12-14,DIS,-0.010495,-0.017100
26403,2018-12-17,DIS,-0.014082,-0.020886
26403,2018-12-18,DIS,-0.010577,-0.000164
26403,2018-12-19,DIS,-0.002101,-0.014833
26403,2018-12-20,DIS,-0.020326,-0.015372
26403,2018-12-21,DIS,-0.025981,-0.020591
26403,2018-12-24,DIS,-0.037133,-0.024166
26403,2018-12-26,DIS,0.054609,0.046860
26403,2018-12-27,DIS,0.006520,0.006822
26403,2018-12-28,DIS,0.007323,0.000154
26403,2018-12-31,DIS,0.021901,0.008318
26403,2019-01-02,DIS,-0.006202,0.001796
26403,2019-01-03,DIS,-0.024227,-0.021043
26403,2019-01-04,DIS,0.030847,0.033410
26403,2019-01-07,DIS,0.008667,0.009202
26403,2019-01-08,DIS,0.007779,0.010269
26403,2019-01-09,DIS,0.011219,0.006199
26403,2019-01-10,DIS,0.001154,0.004474
26403,2019-01-11,DIS,-0.001330,-0.000152
26403,2019-01-14,DIS,-0.002042,-0.005465
26403,2019-01-15,DIS,-0.005871,0.009839
26403,2019-01-16,DIS,-0.007606,0.003177
26403,2019-01-17,DIS,0.000902,0.007082
26403,2019-01-18,DIS,0.000270,0.012032
26403,2019-01-22,DIS,-0.003963,-0.014150
26403,2019-01-23,DIS,0.004702,0.001313
26403,2019-01-24,DIS,-0.005130,0.002789
26403,2019-01-25,DIS,0.004885,0.009553
26403,2019-01-28,DIS,-0.002520,-0.006493
26403,2019-01-29,DIS,0.000812,-0.000918
26403,2019-01-30,DIS,-0.006943,0.014357
26403,2019-01-31,DIS,0.012621,0.008467
26403,2019-02-01,DIS,-0.001973,0.001418
26403,2019-02-04,DIS,0.004492,0.006692
26403,2019-02-05,DIS,0.007692,0.004392
26403,2019-02-06,DIS,-0.011095,-0.002529
26403,2019-02-07,DIS,-0.004129,-0.008815
26403,2019-02-08,DIS,0.005047,0.000651
26403,2019-02-11,DIS,-0.018563,0.001262
26403,2019-02-12,DIS,-0.002193,0.012367
26403,2019-02-13,DIS,0.009158,0.002782
26403,2019-02-14,DIS,0.004174,-0.001423
26403,2019-02-15,DIS,0.017441,0.010835
26403,2019-02-19,DIS,0.008171,0.002351
26403,2019-02-20,DIS,0.001498,0.002105
26403,2019-02-21,DIS,0.005366,-0.003534
26403,2019-02-22,DIS,0.008400,0.006367
26403,2019-02-25,DIS,-0.014404,0.001355
26403,2019-02-26,DIS,-0.000792,-0.001496
26403,2019-02-27,DIS,-0.006344,0.000503
26403,2019-02-28,DIS,0.000532,-0.002832
26403,2019-03-01,DIS,0.010369,0.006074
26403,2019-03-04,DIS,0.002807,-0.004235
26403,2019-03-05,DIS,-0.002886,-0.001320
26403,2019-03-06,DIS,0.007456,-0.007768
26403,2019-03-07,DIS,-0.007314,-0.007494
26403,2019-03-08,DIS,-0.001754,-0.001900
26403,2019-03-11,DIS,0.008259,0.014348
26403,2019-03-12,DIS,-0.000174,0.002743
26403,2019-03-13,DIS,-0.005578,0.006419
26403,2019-03-14,DIS,0.003418,-0.000989
26403,2019-03-15,DIS,0.004193,0.004549
26403,2019-03-18,DIS,-0.016006,0.004449
26403,2019-03-19,DIS,-0.027581,-0.000676
26403,2019-03-20,DIS,-0.000091,-0.003146
26403,2019-03-21,DIS,-0.012092,0.010294
26403,2019-03-22,DIS,-0.003957,-0.020352
26403,2019-03-25,DIS,-0.004065,-0.000328
26403,2019-03-26,DIS,0.021802,0.007719
26403,2019-03-27,DIS,0.001271,-0.004686
26403,2019-03-28,DIS,0.003899,0.004111
26403,2019-03-29,DIS,0.002890,0.006019
26403,2019-04-01,DIS,0.013330,0.011239
26403,2019-04-02,DIS,-0.004888,-0.000146
26403,2019-04-03,DIS,0.005002,0.002548
26403,2019-04-04,DIS,0.019819,0.001939
26403,2019-04-05,DIS,0.002179,0.005114
26403,2019-04-08,DIS,-0.000348,0.001042
26403,2019-04-09,DIS,0.016528,-0.006282
26403,2019-04-10,DIS,0.002567,0.004781
26403,2019-04-11,DIS,-0.004780,-0.000123
26403,2019-04-12,DIS,0.115437,0.006427
26403,2019-04-15,DIS,0.015224,-0.001019
26403,2019-04-16,DIS,-0.016207,0.000713
26403,2019-04-17,DIS,0.014242,-0.003057
26403,2019-04-18,DIS,0.005313,0.001078
26403,2019-04-22,DIS,-0.005814,0.000550
26403,2019-04-23,DIS,0.012758,0.008919
26403,2019-04-24,DIS,0.013047,-0.002067
26403,2019-04-25,DIS,0.015840,-0.001464
26403,2019-04-26,DIS,0.019528,0.005368
26403,2019-04-29,DIS,-0.004431,0.001457
26403,2019-04-30,DIS,-0.016727,0.000358
26403,2019-05-01,DIS,-0.004307,-0.007552
26403,2019-05-02,DIS,-0.016425,-0.001670
26403,2019-05-03,DIS,0.001416,0.010903
26403,2019-05-06,DIS,0.004988,-0.003819
26403,2019-05-07,DIS,-0.011556,-0.016138
26403,2019-05-08,DIS,0.011616,-0.001604
26403,2019-05-09,DIS,-0.010371,-0.002762
26403,2019-05-10,DIS,0.003368,0.004061
26403,2019-05-13,DIS,-0.020143,-0.024490
26403,2019-05-14,DIS,0.014162,0.008972
26403,2019-05-15,DIS,0.011111,0.005735
26403,2019-05-16,DIS,0.006089,0.008466
26403,2019-05-17,DIS,-0.003395,-0.006777
26403,2019-05-20,DIS,-0.008368,-0.006482
26403,2019-05-21,DIS,0.001344,0.008936
26403,2019-05-22,DIS,-0.001790,-0.003791
26403,2019-05-23,DIS,-0.008368,-0.012685
26403,2019-05-24,DIS,0.000452,0.002769
26403,2019-05-28,DIS,-0.001280,-0.007504
26403,2019-05-29,DIS,-0.007917,-0.006890
26403,2019-05-30,DIS,0.004788,0.001395
26403,2019-05-31,DIS,-0.001210,-0.011731
26403,2019-06-03,DIS,0.003257,-0.002132
26403,2019-06-04,DIS,0.017740,0.020888
26403,2019-06-05,DIS,0.008307,0.006480
26403,2019-06-06,DIS,0.009342,0.005135
26403,2019-06-07,DIS,0.006049,0.009671
26403,2019-06-10,DIS,-0.007027,0.004786
26403,2019-06-11,DIS,-0.014518,-0.000587
26403,2019-06-12,DIS,0.004738,-0.001895
26403,2019-06-13,DIS,0.044356,0.004882
26403,2019-06-14,DIS,-0.000635,-0.002723
26403,2019-06-17,DIS,-0.004801,0.001583
26403,2019-06-18,DIS,-0.012272,0.009988
26403,2019-06-19,DIS,0.012065,0.003742
26403,2019-06-20,DIS,0.007806,0.008794
26403,2019-06-21,DIS,-0.012604,-0.002480
26403,2019-06-24,DIS,-0.007202,-0.002898
26403,2019-06-25,DIS,0.005172,-0.008983
26403,2019-06-26,DIS,0.003287,-0.001030
26403,2019-06-27,DIS,-0.007835,0.005851
26403,2019-06-28,DIS,0.002441,0.006661
26403,2019-07-01,DIS,0.014394,0.006666
26403,2019-07-02,DIS,0.006213,0.002012
26403,2019-07-03,DIS,0.003157,0.007696
26403,2019-07-05,DIS,0.002448,-0.001125
26403,2019-07-08,DIS,-0.010039,-0.005365
26403,2019-07-09,DIS,0.004184,0.001762
26403,2019-07-10,DIS,0.013629,0.004054
26403,2019-07-11,DIS,0.000139,0.001232
26403,2019-07-12,DIS,0.009195,0.004673
26403,2019-07-15,DIS,0.001242,-0.000159
26403,2019-07-16,DIS,-0.005239,-0.002952
26403,2019-07-17,DIS,-0.011989,-0.005594
26403,2019-07-18,DIS,-0.006593,0.003364
26403,2019-07-19,DIS,-0.012568,-0.005612
26403,2019-07-22,DIS,0.007079,0.002286
26403,2019-07-23,DIS,0.002982,0.006250
26403,2019-07-24,DIS,0.000212,0.006008
26403,2019-07-25,DIS,0.013589,-0.006384
26403,2019-07-26,DIS,0.010055,0.007304
26403,2019-07-29,DIS,0.012029,-0.002677
26403,2019-07-30,DIS,-0.009973,-0.001279
26403,2019-07-31,DIS,-0.013248,-0.009979
26403,2019-08-01,DIS,-0.008111,-0.009219
26403,2019-08-02,DIS,-0.000987,-0.007805
26403,2019-08-05,DIS,-0.024063,-0.028423
26403,2019-08-06,DIS,0.025813,0.011900
26403,2019-08-07,DIS,-0.049411,0.001289
26403,2019-08-08,DIS,0.022468,0.018530
26403,2019-08-09,DIS,0.004569,-0.007192
26403,2019-08-12,DIS,-0.019997,-0.012019
26403,2019-08-13,DIS,0.009282,0.013317
26403,2019-08-14,DIS,-0.030363,-0.027826
26403,2019-08-15,DIS,0.004215,0.001777
26403,2019-08-16,DIS,0.013417,0.014891
26403,2019-08-19,DIS,0.000666,0.010675
26403,2019-08-20,DIS,-0.001183,-0.006749
26403,2019-08-21,DIS,0.004662,0.007927
26403,2019-08-22,DIS,0.002357,-0.001010
26403,2019-08-23,DIS,-0.032407,-0.024254
26403,2019-08-26,DIS,0.022329,0.009977
26403,2019-08-27,DIS,-0.000891,-0.003859
26403,2019-08-28,DIS,0.015317,0.006323
26403,2019-08-29,DIS,0.009447,0.012551
26403,2019-08-30,DIS,-0.004208,0.000647
26403,2019-09-03,DIS,-0.006921,-0.007200
26403,2019-09-04,DIS,0.011591,0.010731
26403,2019-09-05,DIS,0.006890,0.012384
26403,2019-09-06,DIS,0.005114,0.000270
26403,2019-09-09,DIS,-0.005159,0.000597
26403,2019-09-10,DIS,-0.021897,0.001209
26403,2019-09-11,DIS,0.002946,0.008121
26403,2019-09-12,DIS,0.009619,0.002394
26403,2019-09-13,DIS,0.003782,-0.000402
26403,2019-09-16,DIS,-0.016085,-0.001251
26403,2019-09-17,DIS,0.003755,0.002169
26403,2019-09-18,DIS,0.003595,-0.000724
26403,2019-09-19,DIS,-0.025585,-0.000145
26403,2019-09-20,DIS,-0.007727,-0.004082
26403,2019-09-23,DIS,0.001436,-0.000094
26403,2019-09-24,DIS,-0.003699,-0.009181
26403,2019-09-25,DIS,0.008487,0.005652
26403,2019-09-26,DIS,-0.013675,-0.003072
26403,2019-09-27,DIS,-0.009979,-0.005689
26403,2019-09-30,DIS,0.002770,0.004452
26403,2019-10-01,DIS,-0.005909,-0.012535
26403,2019-10-02,DIS,-0.003165,-0.016124
26403,2019-10-03,DIS,-0.007666,0.007636
26403,2019-10-04,DIS,0.016543,0.012663
26403,2019-10-07,DIS,0.004836,-0.003916
26403,2019-10-08,DIS,-0.018564,-0.015075
26403,2019-10-09,DIS,0.006694,0.008366
26403,2019-10-10,DIS,0.000077,0.005609
26403,2019-10-11,DIS,0.005258,0.011399
26403,2019-10-14,DIS,-0.002461,-0.001618
26403,2019-10-15,DIS,0.000463,0.009102
26403,2019-10-16,DIS,0.008477,-0.001892
26403,2019-10-17,DIS,0.011539,0.003690
26403,2019-10-18,DIS,-0.011181,-0.003714
26403,2019-10-21,DIS,-0.004813,0.006672
26403,2019-10-22,DIS,0.016429,-0.003284
26403,2019-10-23,DIS,-0.009592,0.002377
26403,2019-10-24,DIS,-0.006635,0.002351
26403,2019-10-25,DIS,0.004913,0.004071
26403,2019-10-28,DIS,-0.002827,0.005234
26403,2019-10-29,DIS,-0.008044,-0.000574
26403,2019-10-30,DIS,0.000927,0.002780
26403,2019-10-31,DIS,0.002469,-0.003480
26403,2019-11-01,DIS,0.021783,0.010212
26403,2019-11-04,DIS,0.001281,0.003762
26403,2019-11-05,DIS,-0.011059,-0.001073
26403,2019-11-06,DIS,-0.001369,-0.000325
26403,2019-11-07,DIS,0.012874,0.002842
26403,2019-11-08,DIS,0.037605,0.002642
26403,2019-11-11,DIS,-0.008843,-0.001637
26403,2019-11-12,DIS,0.013456,0.001141
26403,2019-11-13,DIS,0.073171,0.000337
26403,2019-11-14,DIS,-0.010557,0.000987
26403,2019-11-15,DIS,-0.016854,0.007074
26403,2019-11-18,DIS,0.020599,0.000148
26403,2019-11-19,DIS,0.004944,0.000027
26403,2019-11-20,DIS,-0.009772,-0.002962
26403,2019-11-21,DIS,-0.000204,-0.001708
26403,2019-11-22,DIS,0.009462,0.002020
26403,2019-11-25,DIS,0.009441,0.008560
26403,2019-11-26,DIS,0.013027,0.002218
26403,2019-11-27,DIS,-0.001055,0.004320
26403,2019-11-29,DIS,0.000660,-0.004045
26403,2019-12-02,DIS,-0.006333,-0.008547
26403,2019-12-03,DIS,-0.013544,-0.005643
26403,2019-12-04,DIS,-0.002019,0.006030
26403,2019-12-05,DIS,-0.005665,0.001102
26403,2019-12-06,DIS,0.001492,0.008432
26403,2019-12-09,DIS,-0.009820,-0.002700
26403,2019-12-10,DIS,-0.000752,-0.000696
26403,2019-12-11,DIS,0.010198,0.002740
26403,2019-12-12,DIS,0.001152,0.007859
26403,2019-12-13,DIS,-0.003384,0.000027
26403,2019-12-16,DIS,0.014210,0.007073
26403,2019-12-17,DIS,-0.004917,0.000547
26403,2019-12-18,DIS,-0.009951,0.000228
26403,2019-12-19,DIS,-0.000752,0.004192
26403,2019-12-20,DIS,0.004995,0.004534
26403,2019-12-23,DIS,-0.014978,0.000956
26403,2019-12-24,DIS,0.004216,0.000380
26403,2019-12-26,DIS,0.002822,0.004616
26403,2019-12-27,DIS,0.000343,-0.000643
26403,2019-12-30,DIS,-0.013585,-0.005105
26403,2019-12-31,DIS,0.005982,0.002964
26403,2020-01-02,DIS,0.024684,0.007412
26403,2020-01-03,DIS,-0.011471,-0.005828
26403,2020-01-06,DIS,-0.005802,0.003269
26403,2020-01-07,DIS,0.000343,-0.002147
26403,2020-01-08,DIS,-0.002059,0.004028
26403,2020-01-09,DIS,-0.003920,0.005831
26403,2020-01-10,DIS,-0.001450,-0.002578
26403,2020-01-13,DIS,-0.005117,0.007077
26403,2020-01-14,DIS,0.009174,-0.000394
26403,2020-01-15,DIS,-0.006061,0.001938
26403,2020-01-16,DIS,0.005543,0.008389
26403,2020-01-17,DIS,-0.005444,0.002523
26403,2020-01-21,DIS,-0.005335,-0.003027
26403,2020-01-22,DIS,0.003135,0.000376
26403,2020-01-23,DIS,-0.012569,0.001000
26403,2020-01-24,DIS,-0.014909,-0.008836
26403,2020-01-27,DIS,-0.029840,-0.014872
26403,2020-01-28,DIS,0.018175,0.009614
26403,2020-01-29,DIS,-0.016694,-0.001160
26403,2020-01-30,DIS,0.012862,0.002780
26403,2020-01-31,DIS,0.003628,-0.016642
26403,2020-02-03,DIS,0.021763,0.007562
26403,2020-02-04,DIS,0.024130,0.014853
26403,2020-02-05,DIS,-0.023216,0.009336
26403,2020-02-06,DIS,0.009408,0.002601
26403,2020-02-07,DIS,-0.011773,-0.005527
26403,2020-02-10,DIS,0.011133,0.006756
26403,2020-02-11,DIS,-0.011081,0.003402
26403,2020-02-12,DIS,0.005957,0.006406
26403,2020-02-13,DIS,-0.006697,-0.000773
26403,2020-02-14,DIS,-0.009652,0.001660
26403,2020-02-18,DIS,-0.002867,-0.001944
26403,2020-02-19,DIS,0.015524,0.005179
26403,2020-02-20,DIS,-0.006582,-0.002604
26403,2020-02-21,DIS,-0.009974,-0.009789
26403,2020-02-24,DIS,-0.042887,-0.031760
26403,2020-02-25,DIS,-0.036238,-0.029476
26403,2020-02-26,DIS,-0.037678,-0.005395
26403,2020-02-27,DIS,-0.043126,-0.040987
26403,2020-02-28,DIS,-0.003304,-0.008552
26403,2020-03-02,DIS,0.019805,0.040304
26403,2020-03-03,DIS,-0.029422,-0.024635
26403,2020-03-04,DIS,0.023444,0.037552
26403,2020-03-05,DIS,-0.043631,-0.031529
26403,2020-03-06,DIS,0.011318,-0.017785
26403,2020-03-09,DIS,-0.094734,-0.079317
26403,2020-03-10,DIS,0.068136,0.044398
26403,2020-03-11,DIS,-0.053382,-0.049958
26403,2020-03-12,DIS,-0.129846,-0.096841
26403,2020-03-13,DIS,0.116654,0.085502
26403,2020-03-16,DIS,-0.073254,-0.118168
26403,2020-03-17,DIS,-0.015577,0.053074
26403,2020-03-18,DIS,-0.050572,-0.059610
26403,2020-03-19,DIS,0.069031,0.014319
26403,2020-03-20,DIS,-0.094280,-0.037156
26403,2020-03-23,DIS,-0.002559,-0.026878
26403,2020-03-24,DIS,0.144123,0.091556
26403,2020-03-25,DIS,0.026600,0.016379
26403,2020-03-26,DIS,0.045964,0.057470
26403,2020-03-27,DIS,-0.085042,-0.033038
26403,2020-03-30,DIS,0.035270,0.029038
26403,2020-03-31,DIS,-0.032064,-0.012277
26403,2020-04-01,DIS,-0.017391,-0.045015
26403,2020-04-02,DIS,0.021597,0.019501
26403,2020-04-03,DIS,-0.031866,-0.015754
26403,2020-04-06,DIS,0.060716,0.067894
26403,2020-04-07,DIS,0.016670,0.000476
26403,2020-04-08,DIS,-0.001679,0.033821
26403,2020-04-09,DIS,0.033937,0.018252
26403,2020-04-13,DIS,-0.009569,-0.010146
26403,2020-04-14,DIS,0.024444,0.028171
26403,2020-04-15,DIS,-0.025087,-0.023057
26403,2020-04-16,DIS,-0.013060,0.004197
26403,2020-04-17,DIS,0.045187,0.027687
26403,2020-04-20,DIS,-0.040983,-0.015553
26403,2020-04-21,DIS,-0.016820,-0.029210
26403,2020-04-22,DIS,0.004476,0.021875
26403,2020-04-23,DIS,0.000099,0.001250
26403,2020-04-24,DIS,0.001881,0.013045
26403,2020-04-27,DIS,0.048127,0.017511
26403,2020-04-28,DIS,0.001414,-0.002298
26403,2020-04-29,DIS,0.056868,0.028865
26403,2020-04-30,DIS,-0.036526,-0.013076
26403,2020-05-01,DIS,-0.024503,-0.028041
26403,2020-05-04,DIS,-0.021991,0.004810
26403,2020-05-05,DIS,-0.020547,0.008738
26403,2020-05-06,DIS,-0.001781,-0.005853
26403,2020-05-07,DIS,0.046491,0.013322
26403,2020-05-08,DIS,0.034006,0.018605
26403,2020-05-11,DIS,-0.012734,-0.000441
26403,2020-05-12,DIS,-0.029786,-0.020370
26403,2020-05-13,DIS,-0.015685,-0.019027
26403,2020-05-14,DIS,0.029052,0.010302
26403,2020-05-15,DIS,0.029648,0.005234
26403,2020-05-18,DIS,0.071527,0.033368
26403,2020-05-19,DIS,-0.021224,-0.009706
26403,2020-05-20,DIS,0.048527,0.017387
26403,2020-05-21,DIS,-0.017428,-0.006646
26403,2020-05-22,DIS,0.001612,0.002656
26403,2020-05-26,DIS,0.024826,0.014186
26403,2020-05-27,DIS,0.004795,0.014962
26403,2020-05-28,DIS,-0.039332,-0.003516
26403,2020-05-29,DIS,0.004711,0.004678
26403,2020-06-01,DIS,0.012532,0.006645
26403,2020-06-02,DIS,-0.000168,0.008413
26403,2020-06-03,DIS,0.028884,0.014862
26403,2020-06-04,DIS,0.012359,-0.003038
26403,2020-06-05,DIS,0.009136,0.025002
26403,2020-06-08,DIS,0.019708,0.014235
26403,2020-06-09,DIS,-0.026634,-0.009508
26403,2020-06-10,DIS,-0.013803,-0.006659
26403,2020-06-11,DIS,-0.078082,-0.058203
26403,2020-06-12,DIS,0.025302,0.014074
26403,2020-06-15,DIS,0.013767,0.010691
26403,2020-06-16,DIS,0.011616,0.017647
26403,2020-06-17,DIS,-0.006670,-0.004129
26403,2020-06-18,DIS,0.006120,0.001198
26403,2020-06-19,DIS,-0.033961,-0.004599
26403,2020-06-22,DIS,0.013730,0.006682
26403,2020-06-23,DIS,0.005780,0.003905
26403,2020-06-24,DIS,-0.038768,-0.025737
26403,2020-06-25,DIS,-0.006335,0.011260
26403,2020-06-26,DIS,-0.020295,-0.022878
26403,2020-06-29,DIS,0.022181,0.014497
26403,2020-06-30,DIS,-0.000090,0.014671
26403,2020-07-01,DIS,0.013452,0.004033
26403,2020-07-02,DIS,-0.007344,0.005020
26403,2020-07-06,DIS,0.020057,0.014885
26403,2020-07-07,DIS,-0.006991,-0.010264
26403,2020-07-08,DIS,0.026666,0.008437
26403,2020-07-09,DIS,0.001286,-0.005703
26403,2020-07-10,DIS,0.021659,0.010386
26403,2020-07-13,DIS,-0.026144,-0.011212
26403,2020-07-14,DIS,0.020995,0.013290
26403,2020-07-15,DIS,0.018877,0.011800
26403,2020-07-16,DIS,-0.012159,-0.004003
26403,2020-07-17,DIS,-0.006531,0.003636
26403,2020-07-20,DIS,-0.007248,0.008567
26403,2020-07-21,DIS,0.007046,0.002298
26403,2020-07-22,DIS,0.003456,0.005138
26403,2020-07-23,DIS,-0.007645,-0.010909
26403,2020-07-24,DIS,-0.004318,-0.006986
26403,2020-07-27,DIS,-0.011054,0.009010
26403,2020-07-28,DIS,-0.001118,-0.006926
26403,2020-07-29,DIS,-0.004906,0.013428
26403,2020-07-30,DIS,0.000433,-0.003768
26403,2020-07-31,DIS,0.011067,0.004524
26403,2020-08-03,DIS,-0.005045,0.008692
26403,2020-08-04,DIS,0.008079,0.004528
26403,2020-08-05,DIS,0.087987,0.007526
26403,2020-08-06,DIS,0.025155,0.004654
26403,2020-08-07,DIS,-0.006803,0.000244
26403,2020-08-10,DIS,-0.008774,0.002652
26403,2020-08-11,DIS,0.013200,-0.007931
26403,2020-08-12,DIS,0.009962,0.012994
26403,2020-08-13,DIS,-0.006298,-0.000593
26403,2020-08-14,DIS,-0.003284,-0.000669
26403,2020-08-17,DIS,-0.008887,0.005019
26403,2020-08-18,DIS,-0.003478,0.001404
26403,2020-08-19,DIS,-0.008920,-0.004378
26403,2020-08-20,DIS,0.002739,0.002806
26403,2020-08-21,DIS,-0.005307,0.001599
26403,2020-08-24,DIS,0.025502,0.008910
26403,2020-08-25,DIS,-0.006887,0.003408
26403,2020-08-26,DIS,0.018414,0.008729
26403,2020-08-27,DIS,0.011726,0.001686
26403,2020-08-28,DIS,0.013535,0.006925
26403,2020-08-31,DIS,-0.027077,-0.001560
26403,2020-09-01,DIS,0.012740,0.008490
26403,2020-09-02,DIS,0.013778,0.012122
26403,2020-09-03,DIS,-0.015880,-0.033998
26403,2020-09-04,DIS,-0.009382,-0.008065
26403,2020-09-08,DIS,0.016744,-0.026800
26403,2020-09-09,DIS,-0.006259,0.019843
26403,2020-09-10,DIS,-0.001050,-0.015557
26403,2020-09-11,DIS,-0.011034,-0.000188
26403,2020-09-14,DIS,-0.003795,0.015413
26403,2020-09-15,DIS,-0.000076,0.005411
26403,2020-09-16,DIS,0.006477,-0.003147
26403,2020-09-17,DIS,-0.014157,-0.007869
26403,2020-09-18,DIS,-0.012210,-0.008825
26403,2020-09-21,DIS,-0.025033,-0.012511
26403,2020-09-22,DIS,0.014353,0.009333
26403,2020-09-23,DIS,-0.030894,-0.024029
26403,2020-09-24,DIS,-0.006408,0.002036
26403,2020-09-25,DIS,0.012328,0.015674
26403,2020-09-28,DIS,0.016048,0.016584
26403,2020-09-29,DIS,-0.004683,-0.004001
26403,2020-09-30,DIS,-0.010526,0.006881
26403,2020-10-01,DIS,-0.006206,0.007865
26403,2020-10-02,DIS,-0.006163,-0.007735
