PERMNO,date,vwretd
14593,2021-02-09,0.000958
14593,2021-02-10,-0.000306
14593,2021-02-11,0.001885
14593,2021-02-12,0.004671
14593,2021-02-16,-0.001123
14593,2021-02-17,-0.002344
14593,2021-02-18,-0.006585
14593,2021-02-19,0.002724
14593,2021-02-22,-0.009646
14593,2021-02-23,-0.001282
14593,2021-02-24,0.011298
14593,2021-02-25,-0.026609
14593,2021-02-26,-0.003846
14593,2021-03-01,0.024765
14593,2021-03-02,-0.009017
14593,2021-03-03,-0.014661
14593,2021-03-04,-0.016690
14593,2021-03-05,0.017372
14593,2021-03-08,-0.005877
14593,2021-03-09,0.016852
14593,2021-03-10,0.006778
14593,2021-03-11,0.014170
14593,2021-03-12,0.001509
14593,2021-03-15,0.007061
14593,2021-03-16,-0.004282
14593,2021-03-17,0.003570
14593,2021-03-18,-0.017954
14593,2021-03-19,0.001804
14593,2021-03-22,0.004791
14593,2021-03-23,-0.011993
14593,2021-03-24,-0.009090
14593,2021-03-25,0.006556
14593,2021-03-26,0.015363
14593,2021-03-29,-0.005260
14593,2021-03-30,0.000023
14593,2021-03-31,0.005605
14593,2021-04-01,0.012802
14593,2021-04-05,0.011451
14593,2021-04-06,0.000329
14593,2021-04-07,-0.001475
14593,2021-04-08,0.005892
14593,2021-04-09,0.005508
14593,2021-04-12,-0.000689
14593,2021-04-13,0.003958
14593,2021-04-14,-0.002872
14593,2021-04-15,0.010050
14593,2021-04-16,0.002625
14593,2021-04-19,-0.006927
14593,2021-04-20,-0.009080
14593,2021-04-21,0.011280
14593,2021-04-22,-0.007251
14593,2021-04-23,0.012026
14593,2021-04-26,0.004392
14593,2021-04-27,-0.000236
14593,2021-04-28,0.000142
14593,2021-04-29,0.003534
14593,2021-04-30,-0.008008
14593,2021-05-03,0.002051
14593,2021-05-04,-0.008437
14593,2021-05-05,-0.000050
14593,2021-05-06,0.004793
14593,2021-05-07,0.008673
14593,2021-05-10,-0.012279
14593,2021-05-11,-0.006579
14593,2021-05-12,-0.022536
14593,2021-05-13,0.009761
14593,2021-05-14,0.017585
14593,2021-05-17,-0.001356
14593,2021-05-18,-0.005975
14593,2021-05-19,-0.003798
14593,2021-05-20,0.011154
14593,2021-05-21,-0.000303
14593,2021-05-24,0.009375
14593,2021-05-25,-0.002731
14593,2021-05-26,0.004533
14593,2021-05-27,0.002905
14593,2021-05-28,0.001006
14593,2021-06-01,0.001667
14593,2021-06-02,0.001731
14593,2021-06-03,-0.005216
14593,2021-06-04,0.008419
14593,2021-06-07,0.001642
14593,2021-06-08,0.001769
14593,2021-06-09,-0.002880
14593,2021-06-10,0.004027
14593,2021-06-11,0.003115
14593,2021-06-14,0.001325
14593,2021-06-15,-0.002962
14593,2021-06-16,-0.004693
14593,2021-06-17,-0.001405
14593,2021-06-18,-0.012535
14593,2021-06-21,0.013561
14593,2021-06-22,0.004926
14593,2021-06-23,-0.000137
14593,2021-06-24,0.006528
14593,2021-06-25,0.003216
14593,2021-06-28,0.001063
14593,2021-06-29,-0.000040
14593,2021-06-30,0.000360
14593,2021-07-01,0.004200
14593,2021-07-02,0.005001
14593,2021-07-06,-0.003010
14593,2021-07-07,0.001100
14593,2021-07-08,-0.009006
14593,2021-07-09,0.012887
14593,2021-07-12,0.002173
14593,2021-07-13,-0.005943
14593,2021-07-14,-0.002375
14593,2021-07-15,-0.003905
14593,2021-07-16,-0.007607
14593,2021-07-19,-0.014629
14593,2021-07-20,0.016902
14593,2021-07-21,0.009672
14593,2021-07-22,0.000285
14593,2021-07-23,0.008915
14593,2021-07-26,0.001649
14593,2021-07-27,-0.005939
14593,2021-07-28,0.002969
14593,2021-07-29,0.004547
14593,2021-07-30,-0.005629
14593,2021-08-02,-0.001350
14593,2021-08-03,0.006796
14593,2021-08-04,-0.003965
14593,2021-08-05,0.007173
14593,2021-08-06,0.000825
14593,2021-08-09,-0.000405
14593,2021-08-10,0.000668
14593,2021-08-11,0.002429
14593,2021-08-12,0.001978
14593,2021-08-13,0.000280
14593,2021-08-16,-0.000843
14593,2021-08-17,-0.007821
14593,2021-08-18,-0.008858
14593,2021-08-19,-0.002259
14593,2021-08-20,0.008679
14593,2021-08-23,0.010518
14593,2021-08-24,0.004232
14593,2021-08-25,0.002593
14593,2021-08-26,-0.006469
14593,2021-08-27,0.010965
14593,2021-08-30,0.003027
14593,2021-08-31,-0.001063
14593,2021-09-01,0.001985
14593,2021-09-02,0.004125
14593,2021-09-03,-0.000078
14593,2021-09-07,-0.004163
14593,2021-09-08,-0.003491
14593,2021-09-09,-0.002862
14593,2021-09-10,-0.007309
14593,2021-09-13,0.001957
14593,2021-09-14,-0.006226
14593,2021-09-15,0.008518
14593,2021-09-16,-0.000877
14593,2021-09-17,-0.007397
14593,2021-09-20,-0.018222
14593,2021-09-21,0.000856
14593,2021-09-22,0.009965
14593,2021-09-23,0.012060
14593,2021-09-24,-0.000111
14593,2021-09-27,-0.000980
14593,2021-09-28,-0.020769
14593,2021-09-29,-0.000069
14593,2021-09-30,-0.009500
14593,2021-10-01,0.010643
14593,2021-10-04,-0.012878
14593,2021-10-05,0.009502
14593,2021-10-06,0.002818
14593,2021-10-07,0.009925
14593,2021-10-08,-0.002520
14593,2021-10-11,-0.006344
14593,2021-10-12,0.000236
14593,2021-10-13,0.004802
14593,2021-10-14,0.015965
14593,2021-10-15,0.005721
14593,2021-10-18,0.003275
14593,2021-10-19,0.006813
14593,2021-10-20,0.003892
14593,2021-10-21,0.002944
14593,2021-10-22,-0.001700
14593,2021-10-25,0.005483
14593,2021-10-26,-0.000059
14593,2021-10-27,-0.007541
14593,2021-10-28,0.011248
14593,2021-10-29,0.000973
14593,2021-11-01,0.005685
14593,2021-11-02,0.002035
14593,2021-11-03,0.007317
14593,2021-11-04,0.002951
14593,2021-11-05,0.004007
14593,2021-11-08,0.001985
14593,2021-11-09,-0.002888
14593,2021-11-10,-0.010458
14593,2021-11-11,0.002449
14593,2021-11-12,0.007136
14593,2021-11-15,-0.000328
14593,2021-11-16,0.004036
14593,2021-11-17,-0.004441
14593,2021-11-18,0.000267
14593,2021-11-19,-0.002866
14593,2021-11-22,-0.006220
14593,2021-11-23,-0.000289
14593,2021-11-24,0.003215
14593,2021-11-26,-0.022333
14593,2021-11-29,0.010084
14593,2021-11-30,-0.019130
14593,2021-12-01,-0.015120
14593,2021-12-02,0.015404
14593,2021-12-03,-0.011375
14593,2021-12-06,0.011801
14593,2021-12-07,0.021576
14593,2021-12-08,0.004299
14593,2021-12-09,-0.010779
14593,2021-12-10,0.006154
14593,2021-12-13,-0.009868
14593,2021-12-14,-0.007689
14593,2021-12-15,0.015057
14593,2021-12-16,-0.010042
14593,2021-12-17,-0.006259
14593,2021-12-20,-0.012320
14593,2021-12-21,0.019936
14593,2021-12-22,0.009573
14593,2021-12-23,0.006854
14593,2021-12-27,0.012046
14593,2021-12-28,-0.002438
14593,2021-12-29,0.000553
14593,2021-12-30,-0.000979
14593,2021-12-31,-0.002389
14593,2022-01-03,0.006155
14593,2022-01-04,-0.002351
14593,2022-01-05,-0.021879
14593,2022-01-06,0.000161
14593,2022-01-07,-0.004164
14593,2022-01-10,-0.001893
14593,2022-01-11,0.010905
14593,2022-01-12,0.001817
14593,2022-01-13,-0.014356
14593,2022-01-14,0.000164
14593,2022-01-18,-0.019346
14593,2022-01-19,-0.009368
14593,2022-01-20,-0.010991
14593,2022-01-21,-0.019931
14593,2022-01-24,0.004196
14593,2022-01-25,-0.012440
14593,2022-01-26,-0.003579
14593,2022-01-27,-0.008106
14593,2022-01-28,0.022473
14593,2022-01-31,0.022431
14593,2022-02-01,0.008548
14593,2022-02-02,0.004746
14593,2022-02-03,-0.023331
14593,2022-02-04,0.007243
14593,2022-02-07,-0.001807
14593,2022-02-08,0.009147
14593,2022-02-09,0.016251
14593,2022-02-10,-0.016293
14593,2022-02-11,-0.017672
14593,2022-02-14,-0.004128
14593,2022-02-15,0.017622
14593,2022-02-16,0.000308
14593,2022-02-17,-0.021239
14593,2022-02-18,-0.008297
14593,2022-02-22,-0.011235
14593,2022-02-23,-0.018075
14593,2022-02-24,0.016083
14593,2022-02-25,0.022121
14593,2022-02-28,-0.000365
14593,2022-03-01,-0.015027
14593,2022-03-02,0.017773
14593,2022-03-03,-0.008077
14593,2022-03-04,-0.010171
14593,2022-03-07,-0.029143
14593,2022-03-08,-0.004392
14593,2022-03-09,0.026287
14593,2022-03-10,-0.004184
14593,2022-03-11,-0.013741
14593,2022-03-14,-0.010539
14593,2022-03-15,0.019118
14593,2022-03-16,0.025417
14593,2022-03-17,0.013941
14593,2022-03-18,0.012298
14593,2022-03-21,-0.001730
14593,2022-03-22,0.011770
14593,2022-03-23,-0.011877
14593,2022-03-24,0.013111
14593,2022-03-25,0.003084
14593,2022-03-28,0.006122
14593,2022-03-29,0.014708
14593,2022-03-30,-0.007642
14593,2022-03-31,-0.014539
14593,2022-04-01,0.004477
14593,2022-04-04,0.008315
14593,2022-04-05,-0.014787
14593,2022-04-06,-0.011276
14593,2022-04-07,0.002480
14593,2022-04-08,-0.003214
14593,2022-04-11,-0.014385
14593,2022-04-12,-0.002728
14593,2022-04-13,0.013356
14593,2022-04-14,-0.011685
14593,2022-04-18,-0.002124
14593,2022-04-19,0.016324
14593,2022-04-20,-0.000861
14593,2022-04-21,-0.016871
14593,2022-04-22,-0.026382
14593,2022-04-25,0.005326
14593,2022-04-26,-0.028338
14593,2022-04-27,0.001297
14593,2022-04-28,0.022979
14593,2022-04-29,-0.033543
14593,2022-05-02,0.005966
14593,2022-05-03,0.005109
14593,2022-05-04,0.027983
14593,2022-05-05,-0.036281
14593,2022-05-06,-0.008396
14593,2022-05-09,-0.035487
14593,2022-05-10,0.001277
14593,2022-05-11,-0.017115
14593,2022-05-12,0.001470
14593,2022-05-13,0.026999
14593,2022-05-16,-0.004679
14593,2022-05-17,0.020557
14593,2022-05-18,-0.037661
14593,2022-05-19,-0.002115
14593,2022-05-20,-0.000026
14593,2022-05-23,0.016398
14593,2022-05-24,-0.010605
14593,2022-05-25,0.011199
14593,2022-05-26,0.019776
14593,2022-05-27,0.024482
14593,2022-05-31,-0.006957
14593,2022-06-01,-0.006968
14593,2022-06-02,0.020266
14593,2022-06-03,-0.015360
14593,2022-06-06,0.002954
14593,2022-06-07,0.009806
14593,2022-06-08,-0.010409
14593,2022-06-09,-0.023580
14593,2022-06-10,-0.028242
14593,2022-06-13,-0.040683
14593,2022-06-14,-0.003455
14593,2022-06-15,0.014988
14593,2022-06-16,-0.034246
14593,2022-06-17,0.004000
14593,2022-06-21,0.022508
14593,2022-06-22,-0.002209
14593,2022-06-23,0.009173
14593,2022-06-24,0.029803
14593,2022-06-27,-0.002129
14593,2022-06-28,-0.018708
14593,2022-06-29,-0.002681
14593,2022-06-30,-0.008945
14593,2022-07-01,0.011007
14593,2022-07-05,0.002031
14593,2022-07-06,0.000678
14593,2022-07-07,0.016903
14593,2022-07-08,-0.000824
14593,2022-07-11,-0.013163
14593,2022-07-12,-0.008058
14593,2022-07-13,-0.003428
14593,2022-07-14,-0.005548
14593,2022-07-15,0.018546
14593,2022-07-18,-0.005552
14593,2022-07-19,0.027381
14593,2022-07-20,0.007873
14593,2022-07-21,0.009349
14593,2022-07-22,-0.010469
14593,2022-07-25,0.001988
14593,2022-07-26,-0.011840
14593,2022-07-27,0.025315
14593,2022-07-28,0.012436
14593,2022-07-29,0.013414
14593,2022-08-01,-0.002154
14593,2022-08-02,-0.005244
14593,2022-08-03,0.014969
14593,2022-08-04,-0.000469
14593,2022-08-05,-0.000378
14593,2022-08-08,0.001213
14593,2022-08-09,-0.006349
14593,2022-08-10,0.022615
14593,2022-08-11,-0.000224
14593,2022-08-12,0.016856
14593,2022-08-15,0.002804
14593,2022-08-16,0.001907
14593,2022-08-17,-0.009190
14593,2022-08-18,0.002709
14593,2022-08-19,-0.014640
14593,2022-08-22,-0.020291
14593,2022-08-23,-0.000707
14593,2022-08-24,0.003947
14593,2022-08-25,0.014208
14593,2022-08-26,-0.031867
14593,2022-08-29,-0.006512
14593,2022-08-30,-0.011447
14593,2022-08-31,-0.007189
14593,2022-09-01,-0.001093
14593,2022-09-02,-0.008552
14593,2022-09-06,-0.004937
14593,2022-09-07,0.018279
14593,2022-09-08,0.007387
14593,2022-09-09,0.016682
14593,2022-09-12,0.010793
14593,2022-09-13,-0.040550
14593,2022-09-14,0.003995
14593,2022-09-15,-0.010278
14593,2022-09-16,-0.009523
14593,2022-09-19,0.006945
14593,2022-09-20,-0.012176
14593,2022-09-21,-0.015952
14593,2022-09-22,-0.011461
14593,2022-09-23,-0.019087
14593,2022-09-26,-0.011469
14593,2022-09-27,-0.000730
14593,2022-09-28,0.021612
14593,2022-09-29,-0.020934
14593,2022-09-30,-0.012297
14593,2022-10-03,0.025437
14593,2022-10-04,0.032369
14593,2022-10-05,-0.003162
14593,2022-10-06,-0.009342
14593,2022-10-07,-0.027375
14593,2022-10-10,-0.008193
14593,2022-10-11,-0.006415
14593,2022-10-12,-0.002909
14593,2022-10-13,0.023430
14593,2022-10-14,-0.023710
14593,2022-10-17,0.026731
14593,2022-10-18,0.011592
14593,2022-10-19,-0.008946
14593,2022-10-20,-0.007498
14593,2022-10-21,0.022119
14593,2022-10-24,0.008700
14593,2022-10-25,0.018290
14593,2022-10-26,-0.004575
14593,2022-10-27,-0.004139
14593,2022-10-28,0.021281
14593,2022-10-31,-0.005972
14593,2022-11-01,-0.002194
14593,2022-11-02,-0.025073
14593,2022-11-03,-0.008895
14593,2022-11-04,0.013226
14593,2022-11-07,0.008101
14593,2022-11-08,0.005273
14593,2022-11-09,-0.021136
14593,2022-11-10,0.055288
14593,2022-11-11,0.010538
14593,2022-11-14,-0.009507
14593,2022-11-15,0.010174
14593,2022-11-16,-0.009704
14593,2022-11-17,-0.004122
14593,2022-11-18,0.004185
14593,2022-11-21,-0.004588
14593,2022-11-22,0.013241
14593,2022-11-23,0.005918
14593,2022-11-25,0.000406
14593,2022-11-28,-0.015647
14593,2022-11-29,-0.000744
14593,2022-11-30,0.029413
14593,2022-12-01,0.000229
14593,2022-12-02,-0.000581
